scenario,task_id,task_name,worker_id,request_index,session_key,run_id,success,connect_latency_ms,send_latency_ms,wait_latency_ms,history_latency_ms,total_latency_ms,send_status,wait_status,history_messages,connect_started_at,connect_finished_at,send_started_at,send_finished_at,wait_started_at,wait_finished_at,history_started_at,history_finished_at,started_at,finished_at,error
docker-multi-resource-profile,,,0,8,bench-resource-multi-w0,adfd22a4-19f9-4500-8ae0-d3040670b73a,True,124.731,1.031,131.901,2.074,135.045,started,ok,9,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.521706+00:00,2026-03-20T11:26:43.522740+00:00,2026-03-20T11:26:43.522748+00:00,2026-03-20T11:26:43.654652+00:00,2026-03-20T11:26:43.654662+00:00,2026-03-20T11:26:43.656738+00:00,2026-03-20T11:26:43.521705+00:00,2026-03-20T11:26:43.656749+00:00,
docker-multi-resource-profile,,,2,5,bench-resource-multi-w2,99387134-831b-4adc-90b9-527e6b947b92,True,101.112,1.15,132.853,4.274,138.332,started,ok,6,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.553943+00:00,2026-03-20T11:26:43.555097+00:00,2026-03-20T11:26:43.555112+00:00,2026-03-20T11:26:43.687968+00:00,2026-03-20T11:26:43.687982+00:00,2026-03-20T11:26:43.692258+00:00,2026-03-20T11:26:43.553941+00:00,2026-03-20T11:26:43.692272+00:00,
docker-multi-resource-profile,,,1,6,bench-resource-multi-w1,119eadae-60b3-4dd4-a616-ccc04706efa7,True,239.171,0.952,137.585,2.888,141.471,started,ok,7,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.588883+00:00,2026-03-20T11:26:43.589838+00:00,2026-03-20T11:26:43.589849+00:00,2026-03-20T11:26:43.727437+00:00,2026-03-20T11:26:43.727450+00:00,2026-03-20T11:26:43.730341+00:00,2026-03-20T11:26:43.588881+00:00,2026-03-20T11:26:43.730351+00:00,
docker-multi-resource-profile,,,3,3,bench-resource-multi-w3,1cd067aa-2d05-4013-a41d-acfec7f7a0f6,True,135.198,0.786,133.692,3.706,138.232,started,ok,4,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:43.624346+00:00,2026-03-20T11:26:43.625134+00:00,2026-03-20T11:26:43.625143+00:00,2026-03-20T11:26:43.758839+00:00,2026-03-20T11:26:43.758854+00:00,2026-03-20T11:26:43.762562+00:00,2026-03-20T11:26:43.624345+00:00,2026-03-20T11:26:43.762576+00:00,
docker-multi-resource-profile,,,0,9,bench-resource-multi-w0,78174eb1-9f6b-4954-b9f3-ce2584e29e7e,True,124.731,0.88,134.75,2.542,138.218,started,ok,10,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.656806+00:00,2026-03-20T11:26:43.657692+00:00,2026-03-20T11:26:43.657701+00:00,2026-03-20T11:26:43.792454+00:00,2026-03-20T11:26:43.792467+00:00,2026-03-20T11:26:43.795011+00:00,2026-03-20T11:26:43.656804+00:00,2026-03-20T11:26:43.795021+00:00,
docker-multi-resource-profile,,,2,6,bench-resource-multi-w2,656b2fb1-c851-41a5-b7e2-114abfb1f25c,True,101.112,1.165,131.462,4.214,136.883,started,ok,7,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.692304+00:00,2026-03-20T11:26:43.693471+00:00,2026-03-20T11:26:43.693478+00:00,2026-03-20T11:26:43.824944+00:00,2026-03-20T11:26:43.824955+00:00,2026-03-20T11:26:43.829173+00:00,2026-03-20T11:26:43.692303+00:00,2026-03-20T11:26:43.829184+00:00,
docker-multi-resource-profile,,,1,7,bench-resource-multi-w1,7a546d85-2fbd-4611-b93d-a5704190b05e,True,239.171,1.005,128.216,2.29,131.548,started,ok,8,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.730380+00:00,2026-03-20T11:26:43.731387+00:00,2026-03-20T11:26:43.731394+00:00,2026-03-20T11:26:43.859613+00:00,2026-03-20T11:26:43.859625+00:00,2026-03-20T11:26:43.861917+00:00,2026-03-20T11:26:43.730379+00:00,2026-03-20T11:26:43.861925+00:00,
docker-multi-resource-profile,,,3,4,bench-resource-multi-w3,46144f4e-5ccf-48df-919b-92883bf1828a,True,135.198,1.047,127.045,4.335,132.473,started,ok,5,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:43.762621+00:00,2026-03-20T11:26:43.763670+00:00,2026-03-20T11:26:43.763678+00:00,2026-03-20T11:26:43.890726+00:00,2026-03-20T11:26:43.890741+00:00,2026-03-20T11:26:43.895078+00:00,2026-03-20T11:26:43.762620+00:00,2026-03-20T11:26:43.895092+00:00,
docker-multi-resource-profile,,,0,10,bench-resource-multi-w0,a9a95843-4832-4512-98fc-214ee7ada652,True,124.731,0.876,128.185,2.75,131.852,started,ok,11,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.795047+00:00,2026-03-20T11:26:43.795925+00:00,2026-03-20T11:26:43.795932+00:00,2026-03-20T11:26:43.924122+00:00,2026-03-20T11:26:43.924135+00:00,2026-03-20T11:26:43.926887+00:00,2026-03-20T11:26:43.795046+00:00,2026-03-20T11:26:43.926896+00:00,
docker-multi-resource-profile,,,2,7,bench-resource-multi-w2,0832a91d-155e-427c-a35b-525056703034,True,101.112,1.124,124.693,3.924,129.784,started,ok,8,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.829214+00:00,2026-03-20T11:26:43.830339+00:00,2026-03-20T11:26:43.830347+00:00,2026-03-20T11:26:43.955043+00:00,2026-03-20T11:26:43.955055+00:00,2026-03-20T11:26:43.958982+00:00,2026-03-20T11:26:43.829212+00:00,2026-03-20T11:26:43.958995+00:00,
